table_name	column_name
mdl_messageinbound_messagelist	messageid
mdl_messageinbound_messagelist	userid
mdl_messageinbound_messagelist	address
mdl_messageinbound_messagelist	timecreated
mdl_mnet_application	id
mdl_mnet_application	name
mdl_mnet_application	display_name
mdl_mnet_application	xmlrpc_server_url
mdl_mnet_application	sso_land_url
mdl_mnet_application	sso_jump_url
mdl_mnet_host	id
mdl_mnet_host	deleted
mdl_mnet_host	wwwroot
mdl_mnet_host	ip_address
mdl_mnet_host	name
mdl_mnet_host	public_key
mdl_mnet_host	public_key_expires
mdl_mnet_host	transport
mdl_mnet_host	portno
mdl_mnet_host	last_connect_time
mdl_mnet_host	last_log_id
mdl_mnet_host	force_theme
mdl_mnet_host	theme
mdl_mnet_host	applicationid
mdl_mnet_host	sslverification
mdl_mnet_host2service	id
mdl_mnet_host2service	hostid
mdl_mnet_host2service	serviceid
mdl_mnet_host2service	publish
mdl_mnet_host2service	subscribe
mdl_mnet_log	id
mdl_mnet_log	hostid
mdl_mnet_log	remoteid
mdl_mnet_log	time
mdl_mnet_log	userid
mdl_mnet_log	ip
mdl_mnet_log	course
mdl_mnet_log	coursename
mdl_mnet_log	module
mdl_mnet_log	cmid
mdl_mnet_log	action
mdl_mnet_log	url
mdl_mnet_log	info
mdl_mnet_remote_rpc	id
mdl_mnet_remote_rpc	functionname
mdl_mnet_remote_rpc	xmlrpcpath
mdl_mnet_remote_rpc	plugintype
mdl_mnet_remote_rpc	pluginname
mdl_mnet_remote_rpc	enabled
mdl_mnet_remote_service2rpc	id
mdl_mnet_remote_service2rpc	serviceid
mdl_mnet_remote_service2rpc	rpcid
mdl_mnet_rpc	id
mdl_mnet_rpc	functionname
mdl_mnet_rpc	xmlrpcpath
mdl_mnet_rpc	plugintype
mdl_mnet_rpc	pluginname
mdl_mnet_rpc	enabled
mdl_mnet_rpc	help
mdl_mnet_rpc	profile
mdl_mnet_rpc	filename
mdl_mnet_rpc	classname
mdl_mnet_rpc	static
mdl_mnet_service	id
mdl_mnet_service	name
mdl_mnet_service	description
mdl_mnet_service	apiversion
mdl_mnet_service	offer
mdl_mnet_service2rpc	id
mdl_mnet_service2rpc	serviceid
mdl_mnet_service2rpc	rpcid
mdl_mnet_session	id
mdl_mnet_session	userid
mdl_mnet_session	username
mdl_mnet_session	token
mdl_mnet_session	mnethostid
mdl_mnet_session	useragent
mdl_mnet_session	confirm_timeout
mdl_mnet_session	session_id
mdl_mnet_session	expires
mdl_mnet_sso_access_control	id
mdl_mnet_sso_access_control	username
mdl_mnet_sso_access_control	mnet_host_id
mdl_mnet_sso_access_control	accessctrl
mdl_mnetservice_enrol_courses	id
mdl_mnetservice_enrol_courses	hostid
mdl_mnetservice_enrol_courses	remoteid
mdl_mnetservice_enrol_courses	categoryid
mdl_mnetservice_enrol_courses	categoryname
mdl_mnetservice_enrol_courses	sortorder
mdl_mnetservice_enrol_courses	fullname
mdl_mnetservice_enrol_courses	shortname
mdl_mnetservice_enrol_courses	idnumber
mdl_mnetservice_enrol_courses	summary
mdl_mnetservice_enrol_courses	summaryformat
mdl_mnetservice_enrol_courses	startdate
mdl_mnetservice_enrol_courses	roleid
mdl_mnetservice_enrol_courses	rolename
mdl_mnetservice_enrol_enrolments	id
mdl_mnetservice_enrol_enrolments	hostid
mdl_mnetservice_enrol_enrolments	userid
mdl_mnetservice_enrol_enrolments	remotecourseid
mdl_mnetservice_enrol_enrolments	rolename
mdl_mnetservice_enrol_enrolments	enroltime
mdl_mnetservice_enrol_enrolments	enroltype
mdl_modules	id
mdl_modules	name
mdl_modules	cron
mdl_modules	lastcron
mdl_modules	search
mdl_modules	visible
mdl_my_pages	id
mdl_my_pages	userid
mdl_my_pages	name
mdl_my_pages	private
mdl_my_pages	sortorder
mdl_page	id
mdl_page	course
mdl_page	name
mdl_page	intro
mdl_page	introformat
mdl_page	content
mdl_page	contentformat
mdl_page	legacyfiles
mdl_page	legacyfileslast
mdl_page	display
mdl_page	displayoptions
mdl_page	revision
mdl_page	timemodified
mdl_portfolio_instance	id
mdl_portfolio_instance	plugin
mdl_portfolio_instance	name
mdl_portfolio_instance	visible
mdl_portfolio_instance_config	id
mdl_portfolio_instance_config	instance
mdl_portfolio_instance_config	name
mdl_portfolio_instance_config	value
mdl_portfolio_instance_user	id
mdl_portfolio_instance_user	instance
mdl_portfolio_instance_user	userid
mdl_portfolio_instance_user	name
mdl_portfolio_instance_user	value
mdl_portfolio_log	id
mdl_portfolio_log	userid
mdl_portfolio_log	time
mdl_portfolio_log	portfolio
mdl_portfolio_log	caller_class
mdl_portfolio_log	caller_file
mdl_portfolio_log	caller_component
mdl_portfolio_log	caller_sha1
mdl_portfolio_log	tempdataid
mdl_portfolio_log	returnurl
mdl_portfolio_log	continueurl
mdl_portfolio_mahara_queue	id
mdl_portfolio_mahara_queue	transferid
mdl_portfolio_mahara_queue	token
mdl_portfolio_tempdata	id
mdl_portfolio_tempdata	data
mdl_portfolio_tempdata	expirytime
mdl_portfolio_tempdata	userid
mdl_portfolio_tempdata	instance
mdl_portfolio_tempdata	queued
mdl_post	id
mdl_post	module
mdl_post	userid
mdl_post	courseid
mdl_post	groupid
mdl_post	moduleid
mdl_post	coursemoduleid
mdl_post	subject
mdl_post	summary
mdl_post	content
mdl_post	uniquehash
mdl_post	rating
mdl_post	format
mdl_post	summaryformat
mdl_post	attachment
mdl_post	publishstate
mdl_post	lastmodified
mdl_post	created
mdl_post	usermodified
mdl_profiling	id
mdl_profiling	runid
mdl_profiling	url
mdl_profiling	data
mdl_profiling	totalexecutiontime
mdl_profiling	totalcputime
mdl_profiling	totalcalls
mdl_profiling	totalmemory
mdl_profiling	runreference
mdl_profiling	runcomment
mdl_profiling	timecreated
mdl_qtype_ddimageortext	id
mdl_qtype_ddimageortext	questionid
mdl_qtype_ddimageortext	shuffleanswers
mdl_qtype_ddimageortext	correctfeedback
mdl_qtype_ddimageortext	correctfeedbackformat
mdl_qtype_ddimageortext	partiallycorrectfeedback
mdl_qtype_ddimageortext	partiallycorrectfeedbackformat
mdl_qtype_ddimageortext	incorrectfeedback
mdl_qtype_ddimageortext	incorrectfeedbackformat
mdl_qtype_ddimageortext	shownumcorrect
mdl_qtype_ddimageortext_drags	id
mdl_qtype_ddimageortext_drags	questionid
mdl_qtype_ddimageortext_drags	no
mdl_qtype_ddimageortext_drags	draggroup
mdl_qtype_ddimageortext_drags	infinite
mdl_qtype_ddimageortext_drags	label
mdl_qtype_ddimageortext_drops	id
mdl_qtype_ddimageortext_drops	questionid
mdl_qtype_ddimageortext_drops	no
mdl_qtype_ddimageortext_drops	xleft
mdl_qtype_ddimageortext_drops	ytop
mdl_qtype_ddimageortext_drops	choice
mdl_qtype_ddimageortext_drops	label
mdl_qtype_ddmarker	id
mdl_qtype_ddmarker	questionid
mdl_qtype_ddmarker	shuffleanswers
mdl_qtype_ddmarker	correctfeedback
mdl_qtype_ddmarker	correctfeedbackformat
mdl_qtype_ddmarker	partiallycorrectfeedback
mdl_qtype_ddmarker	partiallycorrectfeedbackformat
mdl_qtype_ddmarker	incorrectfeedback
mdl_qtype_ddmarker	incorrectfeedbackformat
mdl_qtype_ddmarker	shownumcorrect
mdl_qtype_ddmarker	showmisplaced
mdl_qtype_ddmarker_drags	id
mdl_qtype_ddmarker_drags	questionid
mdl_qtype_ddmarker_drags	no
mdl_qtype_ddmarker_drags	label
mdl_qtype_ddmarker_drags	infinite
mdl_qtype_ddmarker_drags	noofdrags
mdl_qtype_ddmarker_drops	id
mdl_qtype_ddmarker_drops	questionid
mdl_qtype_ddmarker_drops	no
mdl_qtype_ddmarker_drops	shape
mdl_qtype_ddmarker_drops	coords
mdl_qtype_ddmarker_drops	choice
mdl_qtype_essay_options	id
mdl_qtype_essay_options	questionid
mdl_qtype_essay_options	responseformat
mdl_qtype_essay_options	responserequired
mdl_qtype_essay_options	responsefieldlines
mdl_qtype_essay_options	attachments
mdl_qtype_essay_options	attachmentsrequired
mdl_qtype_essay_options	graderinfo
mdl_qtype_essay_options	graderinfoformat
mdl_qtype_essay_options	responsetemplate
mdl_qtype_essay_options	responsetemplateformat
mdl_qtype_match_options	id
mdl_qtype_match_options	questionid
mdl_qtype_match_options	shuffleanswers
mdl_qtype_match_options	correctfeedback
mdl_qtype_match_options	correctfeedbackformat
mdl_qtype_match_options	partiallycorrectfeedback
mdl_qtype_match_options	partiallycorrectfeedbackformat
mdl_qtype_match_options	incorrectfeedback
mdl_qtype_match_options	incorrectfeedbackformat
mdl_qtype_match_options	shownumcorrect
mdl_qtype_match_subquestions	id
mdl_qtype_match_subquestions	questionid
mdl_qtype_match_subquestions	questiontext
mdl_qtype_match_subquestions	questiontextformat
mdl_qtype_match_subquestions	answertext
mdl_qtype_multichoice_options	id
mdl_qtype_multichoice_options	questionid
mdl_qtype_multichoice_options	layout
mdl_qtype_multichoice_options	single
mdl_qtype_multichoice_options	shuffleanswers
mdl_qtype_multichoice_options	correctfeedback
mdl_qtype_multichoice_options	correctfeedbackformat
mdl_qtype_multichoice_options	partiallycorrectfeedback
mdl_qtype_multichoice_options	partiallycorrectfeedbackformat
mdl_qtype_multichoice_options	incorrectfeedback
mdl_qtype_multichoice_options	incorrectfeedbackformat
mdl_qtype_multichoice_options	answernumbering
mdl_qtype_multichoice_options	shownumcorrect
mdl_qtype_randomsamatch_options	id
mdl_qtype_randomsamatch_options	questionid
mdl_qtype_randomsamatch_options	choose
mdl_qtype_randomsamatch_options	subcats
mdl_qtype_randomsamatch_options	correctfeedback
mdl_qtype_randomsamatch_options	correctfeedbackformat
mdl_qtype_randomsamatch_options	partiallycorrectfeedback
mdl_qtype_randomsamatch_options	partiallycorrectfeedbackformat
mdl_qtype_randomsamatch_options	incorrectfeedback
mdl_qtype_randomsamatch_options	incorrectfeedbackformat
mdl_qtype_randomsamatch_options	shownumcorrect
mdl_qtype_shortanswer_options	id
mdl_qtype_shortanswer_options	questionid
mdl_qtype_shortanswer_options	usecase
mdl_question	id
mdl_question	category
mdl_question	parent
mdl_question	name
mdl_question	questiontext
mdl_question	questiontextformat
mdl_question	generalfeedback
mdl_question	generalfeedbackformat
mdl_question	defaultmark
mdl_question	penalty
mdl_question	qtype
mdl_question	length
mdl_question	stamp
mdl_question	version
mdl_question	hidden
mdl_question	timecreated
mdl_question	timemodified
mdl_question	createdby
mdl_question	modifiedby
mdl_question_answers	id
mdl_question_answers	question
mdl_question_answers	answer
mdl_question_answers	answerformat
mdl_question_answers	fraction
mdl_question_answers	feedback
mdl_question_answers	feedbackformat
mdl_question_attempt_step_data	id
mdl_question_attempt_step_data	attemptstepid
mdl_question_attempt_step_data	name
mdl_question_attempt_step_data	value
mdl_question_attempt_steps	id
mdl_question_attempt_steps	questionattemptid
mdl_question_attempt_steps	sequencenumber
mdl_question_attempt_steps	state
mdl_question_attempt_steps	fraction
mdl_question_attempt_steps	timecreated
mdl_question_attempt_steps	userid
mdl_question_attempts	id
mdl_question_attempts	questionusageid
mdl_question_attempts	slot
mdl_question_attempts	behaviour
mdl_question_attempts	questionid
mdl_question_attempts	variant
mdl_question_attempts	maxmark
mdl_question_attempts	minfraction
mdl_question_attempts	maxfraction
mdl_question_attempts	flagged
mdl_question_attempts	questionsummary
mdl_question_attempts	rightanswer
mdl_question_attempts	responsesummary
mdl_question_attempts	timemodified
mdl_question_calculated	id
mdl_question_calculated	question
mdl_question_calculated	answer
mdl_question_calculated	tolerance
mdl_question_calculated	tolerancetype
mdl_question_calculated	correctanswerlength
mdl_question_calculated	correctanswerformat
mdl_question_calculated_options	id
mdl_question_calculated_options	question
mdl_question_calculated_options	synchronize
mdl_question_calculated_options	single
mdl_question_calculated_options	shuffleanswers
mdl_question_calculated_options	correctfeedback
mdl_question_calculated_options	correctfeedbackformat
mdl_question_calculated_options	partiallycorrectfeedback
mdl_question_calculated_options	partiallycorrectfeedbackformat
mdl_question_calculated_options	incorrectfeedback
mdl_question_calculated_options	incorrectfeedbackformat
mdl_question_calculated_options	answernumbering
mdl_question_calculated_options	shownumcorrect
mdl_question_categories	id
mdl_question_categories	name
mdl_question_categories	contextid
mdl_question_categories	info
mdl_question_categories	infoformat
mdl_question_categories	stamp
mdl_question_categories	parent
mdl_question_categories	sortorder
mdl_question_dataset_definitions	id
mdl_question_dataset_definitions	category
mdl_question_dataset_definitions	name
mdl_question_dataset_definitions	type
mdl_question_dataset_definitions	options
mdl_question_dataset_definitions	itemcount
mdl_question_dataset_items	id
mdl_question_dataset_items	definition
mdl_question_dataset_items	itemnumber
mdl_question_dataset_items	value
mdl_question_datasets	id
mdl_question_datasets	question
mdl_question_datasets	datasetdefinition
mdl_question_ddwtos	id
mdl_question_ddwtos	questionid
mdl_question_ddwtos	shuffleanswers
mdl_question_ddwtos	correctfeedback
mdl_question_ddwtos	correctfeedbackformat
mdl_question_ddwtos	partiallycorrectfeedback
mdl_question_ddwtos	partiallycorrectfeedbackformat
mdl_question_ddwtos	incorrectfeedback
mdl_question_ddwtos	incorrectfeedbackformat
mdl_question_ddwtos	shownumcorrect
mdl_question_gapselect	id
mdl_question_gapselect	questionid
mdl_question_gapselect	shuffleanswers
mdl_question_gapselect	correctfeedback
mdl_question_gapselect	correctfeedbackformat
mdl_question_gapselect	partiallycorrectfeedback
mdl_question_gapselect	partiallycorrectfeedbackformat
mdl_question_gapselect	incorrectfeedback
mdl_question_gapselect	incorrectfeedbackformat
mdl_question_gapselect	shownumcorrect
mdl_question_hints	id
mdl_question_hints	questionid
mdl_question_hints	hint
mdl_question_hints	hintformat
mdl_question_hints	shownumcorrect
mdl_question_hints	clearwrong
mdl_question_hints	options
mdl_question_multianswer	id
mdl_question_multianswer	question
mdl_question_multianswer	sequence
mdl_question_numerical	id
mdl_question_numerical	question
mdl_question_numerical	answer
mdl_question_numerical	tolerance
mdl_question_numerical_options	id
mdl_question_numerical_options	question
mdl_question_numerical_options	showunits
mdl_question_numerical_options	unitsleft
mdl_question_numerical_options	unitgradingtype
mdl_question_numerical_options	unitpenalty
mdl_question_numerical_units	id
mdl_question_numerical_units	question
mdl_question_numerical_units	multiplier
mdl_question_numerical_units	unit
mdl_question_response_analysis	id
mdl_question_response_analysis	hashcode
mdl_question_response_analysis	whichtries
mdl_question_response_analysis	timemodified
mdl_question_response_analysis	questionid
mdl_question_response_analysis	variant
mdl_question_response_analysis	subqid
mdl_question_response_analysis	aid
mdl_question_response_analysis	response
mdl_question_response_analysis	credit
mdl_question_response_count	id
mdl_question_response_count	analysisid
mdl_question_response_count	try
mdl_question_response_count	rcount
mdl_question_statistics	id
mdl_question_statistics	hashcode
mdl_question_statistics	timemodified
mdl_question_statistics	questionid
mdl_question_statistics	slot
mdl_question_statistics	subquestion
mdl_question_statistics	variant
mdl_question_statistics	s
mdl_question_statistics	effectiveweight
mdl_question_statistics	negcovar
mdl_question_statistics	discriminationindex
mdl_question_statistics	discriminativeefficiency
mdl_question_statistics	sd
mdl_question_statistics	facility
mdl_question_statistics	subquestions
mdl_question_statistics	maxmark
mdl_question_statistics	positions
mdl_question_statistics	randomguessscore
mdl_question_truefalse	id
mdl_question_truefalse	question
mdl_question_truefalse	trueanswer
mdl_question_truefalse	falseanswer
mdl_question_usages	id
mdl_question_usages	contextid
mdl_question_usages	component
mdl_question_usages	preferredbehaviour
mdl_quiz	id
mdl_quiz	course
mdl_quiz	name
mdl_quiz	intro
mdl_quiz	introformat
mdl_quiz	timeopen
mdl_quiz	timeclose
mdl_quiz	timelimit
mdl_quiz	overduehandling
mdl_quiz	graceperiod
mdl_quiz	preferredbehaviour
mdl_quiz	canredoquestions
mdl_quiz	attempts
mdl_quiz	attemptonlast
mdl_quiz	grademethod
mdl_quiz	decimalpoints
mdl_quiz	questiondecimalpoints
mdl_quiz	reviewattempt
mdl_quiz	reviewcorrectness
mdl_quiz	reviewmarks
mdl_quiz	reviewspecificfeedback
mdl_quiz	reviewgeneralfeedback
mdl_quiz	reviewrightanswer
mdl_quiz	reviewoverallfeedback
mdl_quiz	questionsperpage
mdl_quiz	navmethod
mdl_quiz	shuffleanswers
mdl_quiz	sumgrades
mdl_quiz	grade
mdl_quiz	timecreated
mdl_quiz	timemodified
mdl_quiz	password
mdl_quiz	subnet
mdl_quiz	browsersecurity
mdl_quiz	delay1
mdl_quiz	delay2
mdl_quiz	showuserpicture
mdl_quiz	showblocks
mdl_quiz	completionattemptsexhausted
mdl_quiz	completionpass
mdl_quiz	allowofflineattempts
mdl_quiz_attempts	id
mdl_quiz_attempts	quiz
mdl_quiz_attempts	userid
mdl_quiz_attempts	attempt
mdl_quiz_attempts	uniqueid
mdl_quiz_attempts	layout
mdl_quiz_attempts	currentpage
mdl_quiz_attempts	preview
mdl_quiz_attempts	state
mdl_quiz_attempts	timestart
mdl_quiz_attempts	timefinish
mdl_quiz_attempts	timemodified
mdl_quiz_attempts	timemodifiedoffline
mdl_quiz_attempts	timecheckstate
mdl_quiz_attempts	sumgrades
mdl_quiz_feedback	id
mdl_quiz_feedback	quizid
mdl_quiz_feedback	feedbacktext
mdl_quiz_feedback	feedbacktextformat
mdl_quiz_feedback	mingrade
mdl_quiz_feedback	maxgrade
mdl_quiz_grades	id
mdl_quiz_grades	quiz
mdl_quiz_grades	userid
mdl_quiz_grades	grade
mdl_quiz_grades	timemodified
mdl_quiz_overrides	id
mdl_quiz_overrides	quiz
mdl_quiz_overrides	groupid
mdl_quiz_overrides	userid
mdl_quiz_overrides	timeopen
mdl_quiz_overrides	timeclose
mdl_quiz_overrides	timelimit
mdl_quiz_overrides	attempts
mdl_quiz_overrides	password
mdl_quiz_overview_regrades	id
mdl_quiz_overview_regrades	questionusageid
mdl_quiz_overview_regrades	slot
mdl_quiz_overview_regrades	newfraction
mdl_quiz_overview_regrades	oldfraction
mdl_quiz_overview_regrades	regraded
mdl_quiz_overview_regrades	timemodified
mdl_quiz_reports	id
mdl_quiz_reports	name
mdl_quiz_reports	displayorder
mdl_quiz_reports	capability
mdl_quiz_sections	id
mdl_quiz_sections	quizid
mdl_quiz_sections	firstslot
mdl_quiz_sections	heading
mdl_quiz_sections	shufflequestions
mdl_quiz_slots	id
mdl_quiz_slots	slot
mdl_quiz_slots	quizid
mdl_quiz_slots	page
mdl_quiz_slots	requireprevious
mdl_quiz_slots	questionid
mdl_quiz_slots	maxmark
mdl_quiz_statistics	id
mdl_quiz_statistics	hashcode
mdl_quiz_statistics	whichattempts
mdl_quiz_statistics	timemodified
mdl_quiz_statistics	firstattemptscount
mdl_quiz_statistics	highestattemptscount
mdl_quiz_statistics	lastattemptscount
mdl_quiz_statistics	allattemptscount
mdl_quiz_statistics	firstattemptsavg
mdl_quiz_statistics	highestattemptsavg
mdl_quiz_statistics	lastattemptsavg
mdl_quiz_statistics	allattemptsavg
mdl_quiz_statistics	median
mdl_quiz_statistics	standarddeviation
mdl_quiz_statistics	skewness
mdl_quiz_statistics	kurtosis
mdl_quiz_statistics	cic
mdl_quiz_statistics	errorratio
mdl_quiz_statistics	standarderror
mdl_rating	id
mdl_rating	contextid
mdl_rating	component
mdl_rating	ratingarea
mdl_rating	itemid
mdl_rating	scaleid
mdl_rating	rating
mdl_rating	userid
mdl_rating	timecreated
mdl_rating	timemodified
mdl_registration_hubs	id
mdl_registration_hubs	token
mdl_registration_hubs	hubname
mdl_registration_hubs	huburl
mdl_registration_hubs	confirmed
mdl_registration_hubs	secret
mdl_registration_hubs	timemodified
mdl_repository	id
mdl_repository	type
mdl_repository	visible
mdl_repository	sortorder
mdl_repository_instance_config	id
mdl_repository_instance_config	instanceid
mdl_repository_instance_config	name
mdl_repository_instance_config	value
mdl_repository_instances	id
mdl_repository_instances	name
mdl_repository_instances	typeid
mdl_repository_instances	userid
mdl_repository_instances	contextid
mdl_repository_instances	username
mdl_repository_instances	password
mdl_repository_instances	timecreated
mdl_repository_instances	timemodified
mdl_repository_instances	readonly
mdl_resource	id
mdl_resource	course
mdl_resource	name
mdl_resource	intro
mdl_resource	introformat
mdl_resource	tobemigrated
mdl_resource	legacyfiles
mdl_resource	legacyfileslast
mdl_resource	display
mdl_resource	displayoptions
mdl_resource	filterfiles
mdl_resource	revision
mdl_resource	timemodified
mdl_resource_old	id
mdl_resource_old	course
mdl_resource_old	name
mdl_resource_old	type
mdl_resource_old	reference
mdl_resource_old	intro
mdl_resource_old	introformat
mdl_resource_old	alltext
mdl_resource_old	popup
mdl_resource_old	options
mdl_resource_old	timemodified
mdl_resource_old	oldid
mdl_resource_old	cmid
mdl_resource_old	newmodule
mdl_resource_old	newid
mdl_resource_old	migrated
mdl_role	id
mdl_role	name
mdl_role	shortname
mdl_role	description
mdl_role	sortorder
mdl_role	archetype
mdl_role_allow_assign	id
mdl_role_allow_assign	roleid
mdl_role_allow_assign	allowassign
mdl_role_allow_override	id
mdl_role_allow_override	roleid
mdl_role_allow_override	allowoverride
mdl_role_allow_switch	id
mdl_role_allow_switch	roleid
mdl_role_allow_switch	allowswitch
mdl_role_assignments	id
mdl_role_assignments	roleid
mdl_role_assignments	contextid
mdl_role_assignments	userid
mdl_role_assignments	timemodified
mdl_role_assignments	modifierid
mdl_role_assignments	component
mdl_role_assignments	itemid
mdl_role_assignments	sortorder
mdl_role_capabilities	id
mdl_role_capabilities	contextid
mdl_role_capabilities	roleid
mdl_role_capabilities	capability
mdl_role_capabilities	permission
mdl_role_capabilities	timemodified
mdl_role_capabilities	modifierid
mdl_role_context_levels	id
mdl_role_context_levels	roleid
mdl_role_context_levels	contextlevel
mdl_role_names	id
mdl_role_names	roleid
mdl_role_names	contextid
mdl_role_names	name
mdl_role_sortorder	id
mdl_role_sortorder	userid
mdl_role_sortorder	roleid
mdl_role_sortorder	contextid
mdl_role_sortorder	sortoder
mdl_scale	id
mdl_scale	courseid
mdl_scale	userid
mdl_scale	name
mdl_scale	scale
mdl_scale	description
mdl_scale	descriptionformat
mdl_scale	timemodified
mdl_scale_history	id
mdl_scale_history	action
mdl_scale_history	oldid
mdl_scale_history	source
mdl_scale_history	timemodified
mdl_scale_history	loggeduser
mdl_scale_history	courseid
mdl_scale_history	userid
mdl_scale_history	name
mdl_scale_history	scale
mdl_scale_history	description
mdl_scorm	id
mdl_scorm	course
mdl_scorm	name
mdl_scorm	scormtype
mdl_scorm	reference
mdl_scorm	intro
mdl_scorm	introformat
mdl_scorm	version
mdl_scorm	maxgrade
mdl_scorm	grademethod
mdl_scorm	whatgrade
mdl_scorm	maxattempt
mdl_scorm	forcecompleted
mdl_scorm	forcenewattempt
mdl_scorm	lastattemptlock
mdl_scorm	masteryoverride
mdl_scorm	displayattemptstatus
mdl_scorm	displaycoursestructure
mdl_scorm	updatefreq
mdl_scorm	sha1hash
mdl_scorm	md5hash
mdl_scorm	revision
mdl_scorm	launch
mdl_scorm	skipview
mdl_scorm	hidebrowse
mdl_scorm	hidetoc
mdl_scorm	nav
mdl_scorm	navpositionleft
mdl_scorm	navpositiontop
mdl_scorm	auto
mdl_scorm	popup
mdl_scorm	options
mdl_scorm	width
mdl_scorm	height
mdl_scorm	timeopen
mdl_scorm	timeclose
mdl_scorm	timemodified
mdl_scorm	completionstatusrequired
mdl_scorm	completionscorerequired
mdl_scorm	completionstatusallscos
mdl_scorm	displayactivityname
mdl_scorm	autocommit
mdl_scorm_aicc_session	id
mdl_scorm_aicc_session	userid
mdl_scorm_aicc_session	scormid
mdl_scorm_aicc_session	hacpsession
mdl_scorm_aicc_session	scoid
mdl_scorm_aicc_session	scormmode
mdl_scorm_aicc_session	scormstatus
mdl_scorm_aicc_session	attempt
mdl_scorm_aicc_session	lessonstatus
mdl_scorm_aicc_session	sessiontime
mdl_scorm_aicc_session	timecreated
mdl_scorm_aicc_session	timemodified
mdl_scorm_scoes	id
mdl_scorm_scoes	scorm
mdl_scorm_scoes	manifest
mdl_scorm_scoes	organization
mdl_scorm_scoes	parent
mdl_scorm_scoes	identifier
mdl_scorm_scoes	launch
mdl_scorm_scoes	scormtype
mdl_scorm_scoes	title
mdl_scorm_scoes	sortorder
mdl_scorm_scoes_data	id
mdl_scorm_scoes_data	scoid
mdl_scorm_scoes_data	name
mdl_scorm_scoes_data	value
mdl_scorm_scoes_track	id
mdl_scorm_scoes_track	userid
mdl_scorm_scoes_track	scormid
mdl_scorm_scoes_track	scoid
mdl_scorm_scoes_track	attempt
mdl_scorm_scoes_track	element
mdl_scorm_scoes_track	value
mdl_scorm_scoes_track	timemodified
mdl_scorm_seq_mapinfo	id
mdl_scorm_seq_mapinfo	scoid
mdl_scorm_seq_mapinfo	objectiveid
mdl_scorm_seq_mapinfo	targetobjectiveid
mdl_scorm_seq_mapinfo	readsatisfiedstatus
mdl_scorm_seq_mapinfo	readnormalizedmeasure
mdl_scorm_seq_mapinfo	writesatisfiedstatus
mdl_scorm_seq_mapinfo	writenormalizedmeasure
mdl_scorm_seq_objective	id
mdl_scorm_seq_objective	scoid
mdl_scorm_seq_objective	primaryobj
mdl_scorm_seq_objective	objectiveid
mdl_scorm_seq_objective	satisfiedbymeasure
mdl_scorm_seq_objective	minnormalizedmeasure
mdl_scorm_seq_rolluprule	id
mdl_scorm_seq_rolluprule	scoid
mdl_scorm_seq_rolluprule	childactivityset
mdl_scorm_seq_rolluprule	minimumcount
mdl_scorm_seq_rolluprule	minimumpercent
mdl_scorm_seq_rolluprule	conditioncombination
mdl_scorm_seq_rolluprule	action
mdl_scorm_seq_rolluprulecond	id
mdl_scorm_seq_rolluprulecond	scoid
mdl_scorm_seq_rolluprulecond	rollupruleid
mdl_scorm_seq_rolluprulecond	operator
mdl_scorm_seq_rolluprulecond	cond
mdl_scorm_seq_rulecond	id
mdl_scorm_seq_rulecond	scoid
mdl_scorm_seq_rulecond	ruleconditionsid
mdl_scorm_seq_rulecond	refrencedobjective
mdl_scorm_seq_rulecond	measurethreshold
mdl_scorm_seq_rulecond	operator
mdl_scorm_seq_rulecond	cond
mdl_scorm_seq_ruleconds	id
mdl_scorm_seq_ruleconds	scoid
mdl_scorm_seq_ruleconds	conditioncombination
mdl_scorm_seq_ruleconds	ruletype
mdl_scorm_seq_ruleconds	action
mdl_sessions	id
mdl_sessions	state
mdl_sessions	sid
mdl_sessions	userid
mdl_sessions	sessdata
mdl_sessions	timecreated
mdl_sessions	timemodified
mdl_sessions	firstip
mdl_sessions	lastip
mdl_stats_daily	id
mdl_stats_daily	courseid
mdl_stats_daily	timeend
mdl_stats_daily	roleid
mdl_stats_daily	stattype
mdl_stats_daily	stat1
mdl_stats_daily	stat2
mdl_stats_monthly	id
mdl_stats_monthly	courseid
mdl_stats_monthly	timeend
mdl_stats_monthly	roleid
mdl_stats_monthly	stattype
mdl_stats_monthly	stat1
mdl_stats_monthly	stat2
mdl_stats_user_daily	id
mdl_stats_user_daily	courseid
mdl_stats_user_daily	userid
mdl_stats_user_daily	roleid
mdl_stats_user_daily	timeend
mdl_stats_user_daily	statsreads
mdl_stats_user_daily	statswrites
mdl_stats_user_daily	stattype
mdl_stats_user_monthly	id
mdl_stats_user_monthly	courseid
mdl_stats_user_monthly	userid
mdl_stats_user_monthly	roleid
mdl_stats_user_monthly	timeend
mdl_stats_user_monthly	statsreads
mdl_stats_user_monthly	statswrites
mdl_stats_user_monthly	stattype
mdl_stats_user_weekly	id
mdl_stats_user_weekly	courseid
mdl_stats_user_weekly	userid
mdl_stats_user_weekly	roleid
mdl_stats_user_weekly	timeend
mdl_stats_user_weekly	statsreads
mdl_stats_user_weekly	statswrites
mdl_stats_user_weekly	stattype
mdl_stats_weekly	id
mdl_stats_weekly	courseid
mdl_stats_weekly	timeend
mdl_stats_weekly	roleid
mdl_stats_weekly	stattype
mdl_stats_weekly	stat1
mdl_stats_weekly	stat2
mdl_survey	id
mdl_survey	course
mdl_survey	template
mdl_survey	days
mdl_survey	timecreated
